reference_model,comparison_model,n_subjects,mean_mae_advantage_points,bootstrap_ci025,bootstrap_ci975,mean_advantage_ci_excludes_zero,subjects_improved_fraction,wilcoxon_statistic,p_value,p_value_holm,comparison_context
lesion_standard,clinical_only,210,-7.807158550359111,-9.881404933256595,-5.712293123747138,True,0.319047619047619,5248.0,3.786879892294072e-11,2.6508159246058504e-10,versus_lesion_standard
lesion_standard,lesion_plus_mass_effect,210,0.813715165921622,0.0038095334264114425,1.6078467881049572,True,0.6,8881.0,0.01272378099122689,0.03817134297368067,versus_lesion_standard
lesion_standard,lesion_plus_uncertainty,210,0.7118274770181783,-0.09368857563893895,1.5047779901150093,False,0.6190476190476191,8346.0,0.0019467442608944938,0.007786977043577975,versus_lesion_standard
lesion_standard,lesion_uncertainty_plus_mass_effect,210,1.1335852079415933,0.3499536903179416,1.912668744798415,True,0.5952380952380952,8178.0,0.0010061725975026715,0.005030862987513358,versus_lesion_standard
lesion_standard,intercept_only,210,-7.715234757556841,-9.734619011629118,-5.639395904966553,True,0.30952380952380953,5297.0,5.5046103489158586e-11,3.302766209349515e-10,versus_lesion_standard
lesion_standard,lesion_plus_hodge,210,-0.12020848037095787,-0.5270637982876081,0.30188609624362317,False,0.4714285714285714,10492.0,0.5066193450832377,0.5066193450832377,versus_lesion_standard
lesion_standard,lesion_plus_mass_effect_plus_hodge,210,0.6425156850056808,-0.17868912634219358,1.4736378106379697,False,0.5761904761904761,9400.0,0.057076322311625044,0.11415264462325009,versus_lesion_standard
lesion_plus_uncertainty,lesion_uncertainty_plus_mass_effect,210,0.42175773092341523,-0.23896034156380158,1.0993753804314383,False,0.5523809523809524,9845.0,0.16211939448029322,0.16211939448029322,deformation_after_uncertainty
lesion_plus_mass_effect,lesion_plus_mass_effect_plus_hodge,210,-0.17119948091594092,-0.47298410851393163,0.11151824400135023,False,0.4714285714285714,10148.0,0.2917468270507091,0.2917468270507091,hodge_after_deformation
