model,feature,mean,std,median,count
lesion_uncertainty_plus_mass_effect,unc_entropy_mass_ml,40.6361718401887,202.11712982644795,-2.576708230216439,100
lesion_uncertainty_plus_mass_effect,unc_expected_left_lesion_volume_ml,-33.94305188735716,118.14133350765466,-1.3771752902607246,100
lesion_uncertainty_plus_mass_effect,unc_expected_lesion_volume_ml,-16.367071216009723,61.14535896061463,-1.3467867210147404,100
lesion_uncertainty_plus_mass_effect,unc_expected_right_lesion_volume_ml,0.35498537930938423,0.937899957341775,0.5839653270523159,100
lesion_uncertainty_plus_mass_effect,unc_high_uncertainty_volume_ml,1.0677335157745427,10.963702354994291,-2.130068768989148,100
lesion_uncertainty_plus_mass_effect,unc_left_entropy_mass_ml,-50.424503331786525,209.6232195792928,-2.672796808310928,100
lesion_uncertainty_plus_mass_effect,unc_maximum_lesion_probability,-1.1471367381554476,1.1477708302805314,-0.9598667297832612,100
lesion_uncertainty_plus_mass_effect,unc_right_entropy_mass_ml,-0.10715120487648187,2.243288114642861,0.3024910292259182,100
lesion_uncertainty_plus_mass_effect,unc_volume_p25_ml,30.62504597600542,110.6866418024409,-1.2346217850264334,100
lesion_uncertainty_plus_mass_effect,unc_volume_p75_ml,20.05183828164965,78.72758737877547,-1.147477611042114,100
